"","pred_mse","model_SE","emp_SE","r_squared_X","r_squared_Y","causal_true_value","causal_estimate","causal_bias","causal_coverage","open_paths","blocked_paths"
"linear",1.2325,0.011,0.011,0.1884,0.3931,0.5,0.5155,0.0155,0.7005,16,12
"linear_unadjusted",1.4183,0.0107,0.0106,-1e-04,0.3016,0.5,0.6999,0.1999,0,16,0
"stepwise",1.2325,0.011,0.011,0.1884,0.3931,0.5,0.5155,0.0155,0.7005,16,12
"stepwise_X",1.2325,0.011,0.011,0.1884,0.3931,0.5,0.5155,0.0155,0.7005,16,12
"two_step_lasso",1.2325,0.011,0.011,0.1884,0.3931,0.5,0.5155,0.0155,0.7005,16,12
"two_step_lasso_X",1.2325,0.011,0.011,0.1884,0.3931,0.5,0.5155,0.0155,0.7005,16,12
"two_step_lasso_union",1.2325,0.011,0.011,0.1884,0.3931,0.5,0.5155,0.0155,0.7005,16,12
